"Brand_Reg","Model_No","SoldIn","screensize","Screen_Tech","Avg_mode_power","Star","SRI","Labelled energy consumption (kWh/year)","Sold In Aus","screensize_inch","GeneralSize"
"SAMSUNG ELECTRONICS","UA60BU8000S","Australia,Fiji,New Zealand",152.663,"LCD (LED)",104,"N/A","N/A",383,1,60,"Large"
"SAMSUNG ELECTRONICS","UA65BU8000W","Australia,Fiji,New Zealand",163.897,"LCD (LED)",119,"N/A","N/A",437,1,65,"Large"
"SAMSUNG ELECTRONICS","UA65BU8000S","Australia,Fiji,New Zealand",163.897,"LCD (LED)",119,"N/A","N/A",437,1,65,"Large"
"SAMSUNG ELECTRONICS","UA65BU8000*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",119,"N/A","N/A",437,1,65,"Large"
"SAMSUNG ELECTRONICS","UA65BU8500S","Australia,Fiji,New Zealand",163.897,"LCD (LED)",119,"N/A","N/A",437,1,65,"Large"
"SAMSUNG ELECTRONICS","QA75QN85BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",167,"N/A","N/A",613,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN85BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",167,"N/A","N/A",613,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN85BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",167,"N/A","N/A",613,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN90BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",212,"N/A","N/A",777,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN90BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",212,"N/A","N/A",777,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN90BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",212,"N/A","N/A",777,1,75,"Large"
"LG","43UQ9000PSD","Australia,New Zealand",107.987,"LCD (LED)",75,"N/A","N/A",276,1,43,"Large"
"LG","43UQ91006LA","Australia,New Zealand",107.987,"LCD (LED)",75,"N/A","N/A",276,1,43,"Large"
"LG","50UQ9000PSD","Australia,New Zealand",125.727,"LCD (LED)",90,"N/A","N/A",331,1,49,"Large"
"LG","50UQ91006LA","Australia,New Zealand",125.727,"LCD (LED)",90,"N/A","N/A",331,1,49,"Large"
"LG","55NANO806QA","Australia,New Zealand",138.783,"LCD (LED)",97,"N/A","N/A",357,1,55,"Large"
"LG","55UQ9000PSD","Australia,New Zealand",138.783,"LCD (LED)",114,"N/A","N/A",419,1,55,"Large"
"LG","55UQ91006LA","Australia,New Zealand",138.783,"LCD (LED)",114,"N/A","N/A",419,1,55,"Large"
"LG","65UQ9000PSD","Australia,New Zealand",163.897,"LCD (LED)",148,"N/A","N/A",543,1,65,"Large"
"LG","75UQ9000PSD","Australia,New Zealand",189.275,"LCD (LED)",165,"N/A","N/A",605,1,75,"Large"
"LG","75UQ91006LA","Australia,New Zealand",189.275,"LCD (LED)",165,"N/A","N/A",605,1,75,"Large"
"LG","86QNED80SQA","Australia,New Zealand",217.425,"LCD (LED)",198,"N/A","N/A",725,1,86,"Large"
"LG","86QNED806QA","Australia,New Zealand",217.425,"LCD (LED)",198,"N/A","N/A",725,1,86,"Large"
"METZ","32MTD6500A","Australia,Fiji,New Zealand",80.054,"LCD (LED)",27.2,"N/A","N/A",115,1,32,"Large"
"SAMSUNG ELECTRONICS","QA85Q60BAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",178,"N/A","N/A",653,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q60BAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",178,"N/A","N/A",653,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q60BA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",178,"N/A","N/A",653,1,85,"Large"
"SAMSUNG ELECTRONICS","UA43BU8000S","Australia,Fiji,New Zealand",107.987,"LCD (LED)",73,"N/A","N/A",270,1,43,"Large"
"SAMSUNG ELECTRONICS","UA43BU8500S","Australia,Fiji,New Zealand",107.987,"LCD (LED)",73,"N/A","N/A",270,1,43,"Large"
"SAMSUNG ELECTRONICS","UA43BU8*00*","Australia,Fiji,New Zealand",107.987,"LCD (LED)",73,"N/A","N/A",270,1,43,"Large"
"kogan","KALED65RT9220SVA","Australia,Fiji,New Zealand",163.896,"LCD (LED)",99.95,"N/A","N/A",386,1,65,"Large"
"TEAC","LE65GA522","Australia,Fiji,New Zealand",163.896,"LCD (LED)",99.95,"N/A","N/A",386,1,65,"Large"
"kogan","KAQLED65RQ9510SVA","Australia,Fiji,New Zealand",163.896,"LCD (LED)",99.95,"N/A","N/A",386,1,65,"Large"
"Polaroid","PL6521UHDG","Australia,Fiji",163.682,"LCD",93,"N/A","N/A",370,1,64,"Large"
"SAMSUNG ELECTRONICS","UA50BU8000W","Australia,Fiji,New Zealand",125.727,"LCD (LED)",94,"N/A","N/A",346,1,49,"Large"
"SAMSUNG ELECTRONICS","UA50BU8000S","Australia,Fiji,New Zealand",125.727,"LCD (LED)",94,"N/A","N/A",346,1,49,"Large"
"SAMSUNG ELECTRONICS","UA50BU8500S","Australia,Fiji,New Zealand",125.727,"LCD (LED)",94,"N/A","N/A",346,1,49,"Large"
"SAMSUNG ELECTRONICS","UA50BU8*00*","Australia,Fiji,New Zealand",125.727,"LCD (LED)",94,"N/A","N/A",346,1,49,"Large"
"SAMSUNG ELECTRONICS","UA55BU8000W","Australia,Fiji,New Zealand",138.783,"LCD (LED)",113,"N/A","N/A",416,1,55,"Large"
"SAMSUNG ELECTRONICS","UA55BU8000S","Australia,Fiji,New Zealand",138.783,"LCD (LED)",113,"N/A","N/A",416,1,55,"Large"
"SAMSUNG ELECTRONICS","UA55BU8500S","Australia,Fiji,New Zealand",138.783,"LCD (LED)",113,"N/A","N/A",416,1,55,"Large"
"SAMSUNG ELECTRONICS","UA55BU8*00*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",113,"N/A","N/A",416,1,55,"Large"
"SAMSUNG ELECTRONICS","QA65Q70BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",150,"N/A","N/A",551,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q70BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",150,"N/A","N/A",551,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q70BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",150,"N/A","N/A",551,1,65,"Large"
"SAMSUNG ELECTRONICS","QA75Q70BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",173,"N/A","N/A",635,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q70BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",173,"N/A","N/A",635,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q70BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",173,"N/A","N/A",635,1,75,"Large"
"SAMSUNG ELECTRONICS","QA85Q70BAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",223,"N/A","N/A",817,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q70BAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",223,"N/A","N/A",817,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q70BA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",223,"N/A","N/A",817,1,85,"Large"
"SAMSUNG ELECTRONICS","UA43BU8000W","Australia,Fiji,New Zealand",107.987,"LCD (LED)",73,"N/A","N/A",270,1,43,"Large"
"SAMSUNG ELECTRONICS","QA65QN800BW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",306,"N/A","N/A",1120,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN800BS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",306,"N/A","N/A",1120,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN800B*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",306,"N/A","N/A",1120,1,65,"Large"
"Polaroid","PL4021FHDG","Australia,Fiji,New Zealand",100.344,"LCD",35,"N/A","N/A",151,1,40,"Large"
"BAUHN","ATV32HDC-0222","Australia",80.043,"LCD",27,"N/A","N/A",101,1,32,"Large"
"MYVI","UR-LED2403DVDNS","Australia,New Zealand",60.269,"LCD (LED)",24.2,"N/A","N/A",95,1,24,"Medium"
"SAMSUNG ELECTRONICS","QA50QN90BAW","Australia,Fiji,New Zealand",125.727,"LCD (LED)",112,"N/A","N/A",412,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50QN90BAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",112,"N/A","N/A",412,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50QN90BA*","Australia,Fiji,New Zealand",125.727,"LCD (LED)",112,"N/A","N/A",412,1,49,"Large"
"SAMSUNG ELECTRONICS","QA75QN95BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",245,"N/A","N/A",897,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN95BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",245,"N/A","N/A",897,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN95BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",245,"N/A","N/A",897,1,75,"Large"
"EKO","K550USG","Australia",138.783,"LCD",115.1,"N/A","N/A",422,1,55,"Large"
"BLAUPUNKT","BP550USG9500","Australia",138.783,"LCD",115.1,"N/A","N/A",422,1,55,"Large"
"LG","65UQ75006LF","Australia,New Zealand",163.897,"LCD (LED)",145,"N/A","N/A",532,1,65,"Large"
"LG","OLED55G2PSA","Australia,New Zealand",138.783,"OLED",95,"N/A","N/A",349,1,55,"Large"
"LG","OLED55G26LA","Australia,New Zealand",138.783,"OLED",95,"N/A","N/A",349,1,55,"Large"
"LG","OLED77G2PSA","Australia,New Zealand",194.738,"OLED",152,"N/A","N/A",557,1,77,"Large"
"LG","OLED77G26LA","Australia,New Zealand",194.738,"OLED",152,"N/A","N/A",557,1,77,"Large"
"LG","OLED65G2PSA","Australia,New Zealand",163.897,"OLED",109,"N/A","N/A",400,1,65,"Large"
"LG","OLED65G26LA","Australia,New Zealand",163.897,"OLED",109,"N/A","N/A",400,1,65,"Large"
"LG","OLED77A2PSA","Australia,New Zealand",194.738,"OLED",126,"N/A","N/A",462,1,77,"Large"
"SAMSUNG ELECTRONICS","QA75QN800BW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",339,"N/A","N/A",1240,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN800BS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",339,"N/A","N/A",1240,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN800B*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",339,"N/A","N/A",1240,1,75,"Large"
"SAMSUNG ELECTRONICS","QA85QN800BW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",389,"N/A","N/A",1423,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN800BS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",389,"N/A","N/A",1423,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN800B*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",389,"N/A","N/A",1423,1,85,"Large"
"SAMSUNG ELECTRONICS","QA55QN90BAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",162,"N/A","N/A",594,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN90BAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",162,"N/A","N/A",594,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN90BA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",162,"N/A","N/A",594,1,55,"Large"
"SAMSUNG ELECTRONICS","QA85QN90BAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",304,"N/A","N/A",1113,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN90BAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",304,"N/A","N/A",1113,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN90BA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",304,"N/A","N/A",1113,1,85,"Large"
"AKAI","AK5021S6WOS","Australia,Fiji,New Zealand",125.774,"LCD (LED)",54.8,"N/A","N/A",202,1,50,"Large"
"SAMSUNG ELECTRONICS","QA43QN90BAW","Australia,Fiji,New Zealand",107.987,"LCD (LED)",99,"N/A","N/A",364,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43QN90BAS","Australia,Fiji,New Zealand",107.987,"LCD (LED)",99,"N/A","N/A",364,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43QN90BA*","Australia,Fiji,New Zealand",107.987,"LCD (LED)",99,"N/A","N/A",364,1,43,"Large"
"SAMSUNG ELECTRONICS","QA50LS03BAW","Australia,Fiji,New Zealand",125.727,"LCD (LED)",96,"N/A","N/A",353,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50LS03BAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",96,"N/A","N/A",353,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50LS03BA*","Australia,Fiji,New Zealand",125.727,"LCD (LED)",96,"N/A","N/A",353,1,49,"Large"
"SAMSUNG ELECTRONICS","QA55LS03BAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",140,"N/A","N/A",514,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55LS03BAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",140,"N/A","N/A",514,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55LS03BA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",140,"N/A","N/A",514,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN85BAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",136,"N/A","N/A",499,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN85BAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",136,"N/A","N/A",499,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN85BA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",136,"N/A","N/A",499,1,55,"Large"
"SAMSUNG ELECTRONICS","QA65LS03BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,"N/A","N/A",580,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65LS03BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,"N/A","N/A",580,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65LS03BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,"N/A","N/A",580,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN85BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,"N/A","N/A",580,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN85BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,"N/A","N/A",580,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN85BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,"N/A","N/A",580,1,65,"Large"
"SAMSUNG ELECTRONICS","QA75LS03BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",195,"N/A","N/A",715,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75LS03BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",195,"N/A","N/A",715,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75LS03BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",195,"N/A","N/A",715,1,75,"Large"
"SAMSUNG ELECTRONICS","QA85LS03BAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",250,"N/A","N/A",916,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85LS03BAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",250,"N/A","N/A",916,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85LS03BA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",250,"N/A","N/A",916,1,85,"Large"
"LG","43UP801C0TB","Australia,New Zealand",107.987,"LCD (LED)",78,"N/A","N/A",287,1,43,"Large"
"LG","50UP801C0TB","Australia,New Zealand",125.727,"LCD (LED)",93,"N/A","N/A",342,1,49,"Large"
"LG","75UP801C0TB","Australia,New Zealand",189.275,"LCD (LED)",169,"N/A","N/A",619,1,75,"Large"
"LG","86UP801C0TB","Australia,New Zealand",217.425,"LCD (LED)",250,"N/A","N/A",915,1,86,"Large"
"METZ","40MTD6500A","Australia,Fiji,New Zealand",100.645,"LCD (LED)",28.2,"N/A","N/A",122,1,40,"Large"
"BLAUPUNKT","BP85WOS","Australia",214.783,"LCD",317.2,"N/A","N/A",1159,1,85,"Large"
"EKO","K500USG","Australia",125.638,"LCD",59.9,"N/A","N/A",226,1,49,"Large"
"EKO","K550USG","Australia",138.783,"LCD",87.2,"N/A","N/A",321,1,55,"Large"
"EKO","K550USG","Australia",138.783,"LCD",115.1,"N/A","N/A",455,1,55,"Large"
"BLAUPUNKT","BP550USG9500","Australia",138.783,"LCD",115.1,"N/A","N/A",455,1,55,"Large"
"BLAUPUNKT","BP2400HDV7100","Australia",60.47,"LCD",23.28,"N/A","N/A",87,1,24,"Medium"
"FFALCON","40SF3","Australia,Fiji,New Zealand",100.305,"LCD (LED)",43.1,"7.0","7.01172383841875",175,1,39,"Large"
"SONY","KD-65X75K","Australia,New Zealand",163.878,"LCD (LED)",129.6,"N/A","N/A",478,1,65,"Large"
"FFALCON","32SF3","Australia,Fiji,New Zealand",79.967,"LCD (LED)",32.9,"6.0","6.8445105742112",135,1,31,"Large"
"TCL","40S615-AU","Australia,Fiji,New Zealand",100.305,"LCD (LED)",43.1,"7.0","7.01172383841875",175,1,39,"Large"
"TCL","32S615-AU","Australia,Fiji,New Zealand",79.967,"LCD (LED)",32.9,"6.0","6.8445105742112",135,1,31,"Large"
"SONY","KD-55X75K","Australia,New Zealand",138.798,"LCD (LED)",101.4,"N/A","N/A",376,1,55,"Large"
"SONY","XR-85X90K","Australia,New Zealand",214.783,"LCD (LED)",235.8,"N/A","N/A",869,1,85,"Large"
"SONY","KD-55X80K","Australia,New Zealand",138.798,"LCD (LED)",126.2,"N/A","N/A",467,1,55,"Large"
"SONY","KD-75X80K","Australia,New Zealand",189.306,"LCD (LED)",191.3,"N/A","N/A",704,1,75,"Large"
"kogan","KAQLED85XQ9610STA","Australia,Fiji,New Zealand",214.783,"LCD (LED)",260.1,"N/A","N/A",970,1,85,"Large"
"SAMSUNG ELECTRONICS","QA65QN900BW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",310,"N/A","N/A",1135,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN900BS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",310,"N/A","N/A",1135,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN900B*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",310,"N/A","N/A",1135,1,65,"Large"
"SAMSUNG ELECTRONICS","QA85QN900BW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",439,"N/A","N/A",1605,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN900BS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",439,"N/A","N/A",1605,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN900B*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",439,"N/A","N/A",1605,1,85,"Large"
"SONY","KD-65X80K","Australia,New Zealand",163.878,"LCD (LED)",147.6,"N/A","N/A",544,1,65,"Large"
"SAMSUNG ELECTRONICS","QA75QN900BW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",395,"N/A","N/A",1445,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN900BS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",395,"N/A","N/A",1445,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN900B*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",395,"N/A","N/A",1445,1,75,"Large"
"SAMSUNG ELECTRONICS","QA43LS03BAW","Australia,Fiji,New Zealand",107.987,"LCD (LED)",92,"N/A","N/A",339,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43LS03BAS","Australia,Fiji,New Zealand",107.987,"LCD (LED)",92,"N/A","N/A",339,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43LS03BA*","Australia,Fiji,New Zealand",107.987,"LCD (LED)",92,"N/A","N/A",339,1,43,"Large"
"SAMSUNG ELECTRONICS","QA65QN90BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",203,"N/A","N/A",744,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN90BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",203,"N/A","N/A",744,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN90BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",203,"N/A","N/A",744,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN95BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",213,"N/A","N/A",781,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN95BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",213,"N/A","N/A",781,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN95BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",213,"N/A","N/A",781,1,65,"Large"
"SAMSUNG ELECTRONICS","QA85QN85BAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",195,"N/A","N/A",715,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN85BAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",195,"N/A","N/A",715,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN85BA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",195,"N/A","N/A",715,1,85,"Large"
"SAMSUNG ELECTRONICS","QA65Q80BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",206,"N/A","N/A",755,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q80BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",206,"N/A","N/A",755,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q80BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",206,"N/A","N/A",755,1,65,"Large"
"SAMSUNG ELECTRONICS","QA55QN95BAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",173,"N/A","N/A",635,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN95BAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",173,"N/A","N/A",635,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN95BA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",173,"N/A","N/A",635,1,55,"Large"
"TCL","43S625-AU","Australia,Fiji,New Zealand",107.863,"LCD (LED)",41.7,"7.0","7.01172383841875",180,1,42,"Large"
"SAMSUNG ELECTRONICS","QA55QN700BS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",223,"N/A","N/A",817,1,55,"Large"
"SAMSUNG ELECTRONICS","QA75Q80BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",267,"N/A","N/A",978,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q80BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",267,"N/A","N/A",978,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q80BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",267,"N/A","N/A",978,1,75,"Large"
"SAMSUNG ELECTRONICS","QA85Q80BAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",337,"N/A","N/A",1233,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q80BAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",337,"N/A","N/A",1233,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q80BA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",337,"N/A","N/A",1233,1,85,"Large"
"SAMSUNG ELECTRONICS","QA65QN700BW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",245,"N/A","N/A",897,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN700BS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",245,"N/A","N/A",897,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN700B*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",245,"N/A","N/A",897,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65LS01BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,"N/A","N/A",492,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65LS01BBW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,"N/A","N/A",492,1,65,"Large"
"SAMSUNG ELECTRONICS","QA55LS01BAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",116,"N/A","N/A",426,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55LS01BBW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",116,"N/A","N/A",426,1,55,"Large"
"FURRION","FDFD24D3D","Australia,Fiji,New Zealand",60.47,"LCD (LED)",28.58,"N/A","N/A",107,1,24,"Medium"
"SONY","XR-55A80K","Australia,New Zealand",138.798,"OLED",103.7,"N/A","N/A",387,1,55,"Large"
"KOGAN","KALED32EH7520SVA","Australia,Fiji,New Zealand",80.039,"LCD (LED)",24.61,"N/A","N/A",110,1,32,"Large"
"SONY","XR-65A80K","Australia,New Zealand",163.878,"OLED",121.1,"N/A","N/A",451,1,65,"Large"
"SONY","XR-77A80K","Australia,New Zealand",194.726,"OLED",169.7,"N/A","N/A",629,1,77,"Large"
"SONY","XR-75X90K","Australia,New Zealand",189.306,"LCD (LED)",198.1,"N/A","N/A",732,1,75,"Large"
"SONY","XR-65X90K","Australia,New Zealand",163.878,"LCD (LED)",149.8,"N/A","N/A",555,1,65,"Large"
"LG","43UQ80006LB","Australia,New Zealand",107.987,"LCD (LED)",73,"N/A","N/A",269,1,43,"Large"
"LG","50NANO806QA","Australia,New Zealand",125.727,"LCD (LED)",75,"N/A","N/A",276,1,49,"Large"
"LG","50UQ75006LF","Australia,New Zealand",125.727,"LCD (LED)",93,"N/A","N/A",342,1,49,"Large"
"LG","55UQ75006LF","Australia,New Zealand",138.783,"LCD (LED)",114,"N/A","N/A",419,1,55,"Large"
"LG","65NANO806QA","Australia,New Zealand",163.897,"LCD (LED)",114,"N/A","N/A",419,1,65,"Large"
"LG","65QNED96SQA","Australia,New Zealand",163.897,"LCD (LED)",152,"N/A","N/A",557,1,65,"Large"
"LG","65QNED99SQB","Australia,New Zealand",163.897,"LCD (LED)",212,"N/A","N/A",776,1,65,"Large"
"LG","65QNED996QB","Australia,New Zealand",163.897,"LCD (LED)",212,"N/A","N/A",776,1,65,"Large"
"LG","65UQ80006LB","Australia,New Zealand",163.897,"LCD (LED)",127,"N/A","N/A",466,1,65,"Large"
"LG","75NANO816QA","Australia,New Zealand",189.275,"LCD (LED)",126,"N/A","N/A",462,1,75,"Large"
"LG","75QNED99SQB","Australia,New Zealand",189.275,"LCD (LED)",232,"N/A","N/A",849,1,75,"Large"
"LG","75QNED996QB","Australia,New Zealand",189.275,"LCD (LED)",232,"N/A","N/A",849,1,75,"Large"
"LG","75UQ80006LB","Australia,New Zealand",189.275,"LCD (LED)",165,"N/A","N/A",605,1,75,"Large"
"LG","86QNED99SQB","Australia,New Zealand",217.425,"LCD (LED)",328,"N/A","N/A",1200,1,86,"Large"
"LG","86QNED996QB","Australia,New Zealand",217.425,"LCD (LED)",328,"N/A","N/A",1200,1,86,"Large"
"LG","OLED77Z2PSA","Australia,New Zealand",194.738,"OLED",262,"N/A","N/A",959,1,77,"Large"
"LG","OLED88Z2PSA","Australia,New Zealand",222.494,"OLED",320,"N/A","N/A",1171,1,88,"Large"
